id,lessons_id,type,title,subsequences
14044,1137,TOOL_ACTIVITY_TYPE,Multiple Choice,null
14045,1137,TOOL_ACTIVITY_TYPE,Noticeboard,null
14046,1137,TOOL_ACTIVITY_TYPE,Noticeboard,null
14047,1137,TOOL_ACTIVITY_TYPE,Noticeboard,null
14048,1137,TOOL_ACTIVITY_TYPE,Share Resources,null
14049,1137,TOOL_ACTIVITY_TYPE,Forum,null
14050,1137,TOOL_ACTIVITY_TYPE,Mindmap,null
14051,1138,TOOL_ACTIVITY_TYPE,Introduction,null
14052,1138,GROUPING_ACTIVITY_TYPE,Human Involvement in Antartica,null
14053,1138,GROUP_BRANCHING_ACTIVITY_TYPE,Branching,"{2800, 2798, 2799}"
14054,1138,TOOL_ACTIVITY_TYPE,Multiple Choice Quiz,null
14055,1138,TOOL_ACTIVITY_TYPE,Conclusion,null
14057,1138,TOOL_ACTIVITY_TYPE,Share Resources,null
14058,1138,PARALLEL_ACTIVITY_TYPE,Forum: Tourism,"{2801, 2802}"
14059,1138,TOOL_ACTIVITY_TYPE,Share Resources,null
14060,1138,PARALLEL_ACTIVITY_TYPE,Forum: Ecological Research,"{2803, 2804}"
14061,1138,TOOL_ACTIVITY_TYPE,Share Resources,null
14062,1138,PARALLEL_ACTIVITY_TYPE,Forum: Whaling and Fishing,"{2805, 2806}"
14063,1138,TOOL_ACTIVITY_TYPE,Forum,null
14065,1138,TOOL_ACTIVITY_TYPE,Forum,null
14066,1138,TOOL_ACTIVITY_TYPE,Forum,null
14067,1138,TOOL_ACTIVITY_TYPE,Interactive Game,null
14068,1138,TOOL_ACTIVITY_TYPE,Interactive Game,null
14069,1138,TOOL_ACTIVITY_TYPE,Interactive Game,null
14071,1138,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14072,1138,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14073,1138,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14075,1138,TOOL_ACTIVITY_TYPE,Tourism Perspective on Issue,null
14076,1138,TOOL_ACTIVITY_TYPE,Ecological Research Perspective on Issue,null
14077,1138,TOOL_ACTIVITY_TYPE,Whaling and Fishing Perspective on Issue,null
14079,1139,TOOL_ACTIVITY_TYPE,PBL Welcome,null
14080,1139,TOOL_ACTIVITY_TYPE,Your Problem,null
14081,1139,TOOL_ACTIVITY_TYPE,Initial Reflection,null
14082,1139,TOOL_ACTIVITY_TYPE,Analyse Problem,null
14083,1139,TOOL_ACTIVITY_TYPE,Discuss&PlanResearch,null
14084,1139,TOOL_ACTIVITY_TYPE,Research,null
14085,1139,TOOL_ACTIVITY_TYPE,Followup Discussion,null
14086,1140,TOOL_ACTIVITY_TYPE,Noticeboard,null
14087,1140,TOOL_ACTIVITY_TYPE,Share Resources,null
14088,1140,PARALLEL_ACTIVITY_TYPE,Fractions to decimals,"{2809, 2810}"
14089,1140,GROUPING_ACTIVITY_TYPE,Groups,null
14090,1140,TOOL_ACTIVITY_TYPE,Share Resources,null
14091,1140,TOOL_ACTIVITY_TYPE,Forum,null
14092,1140,TOOL_ACTIVITY_TYPE,Forum,null
14093,1140,PARALLEL_ACTIVITY_TYPE,Decimals to fractions,"{2811, 2812}"
14094,1140,TOOL_ACTIVITY_TYPE,Question Time,null
14095,1140,TOOL_ACTIVITY_TYPE,Question Time,null
14096,1140,TOOL_ACTIVITY_TYPE,Submit Files,null
14097,1140,TOOL_ACTIVITY_TYPE,Submit Files,null
14098,1140,TOOL_ACTIVITY_TYPE,Chat,null
14099,1140,TOOL_ACTIVITY_TYPE,Share Resources,null
14100,1140,TOOL_ACTIVITY_TYPE,Assessment,null
14101,1140,TOOL_ACTIVITY_TYPE,Image Gallery,null
14102,1140,TOOL_ACTIVITY_TYPE,Image Gallery,null
14103,1140,TOOL_ACTIVITY_TYPE,Image Gallery,null
14104,1140,TOOL_ACTIVITY_TYPE,Image Gallery,null
14105,1140,TOOL_ACTIVITY_TYPE,Image Gallery,null
14106,1140,TOOL_ACTIVITY_TYPE,Submit Files,null
14107,1140,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14108,1140,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14109,1140,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14110,1141,TOOL_ACTIVITY_TYPE,Τι είναι το Λ.Σ.,null
14111,1141,TOOL_ACTIVITY_TYPE,Στόχοι Λ.Σ.,null
14112,1141,TOOL_ACTIVITY_TYPE,Εργασίες που εκτελεί ,null
14113,1141,TOOL_ACTIVITY_TYPE,Ο ρόλος στην εκτέλεση ενός προγράμματος,null
14114,1141,TOOL_ACTIVITY_TYPE,Βασικές κατηγορίες Λ.Σ.,null
14115,1141,TOOL_ACTIVITY_TYPE,Τι προσφέρει στον χρήστη,null
14117,1142,TOOL_ACTIVITY_TYPE,Mindmap,null
14116,1142,TOOL_ACTIVITY_TYPE,Noticeboard,null
14118,1142,TOOL_ACTIVITY_TYPE,Share Resources,null
14119,1142,TOOL_ACTIVITY_TYPE,Voting,null
14120,1142,TOOL_ACTIVITY_TYPE,Chat,null
14121,1142,TOOL_ACTIVITY_TYPE,Submit Files,null
14122,1142,TOOL_ACTIVITY_TYPE,Share Resources,null
14123,1142,TOOL_ACTIVITY_TYPE,Noticeboard,null
14124,1142,OPTIONS_ACTIVITY_TYPE,Optional Activity,{2815}
14125,1142,TOOL_ACTIVITY_TYPE,Image Gallery,null
14126,1142,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
14127,1142,TOOL_ACTIVITY_TYPE,Multiple Choice,null
14128,1143,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
14129,1143,TOOL_ACTIVITY_TYPE,Θεωρία,null
14130,1143,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14131,1143,TOOL_ACTIVITY_TYPE,Κάτι για να χαλαρώσουμε,null
14132,1143,TOOL_ACTIVITY_TYPE,Χάρτες της Ελλάδας από το 1832 έως το 1947,null
14133,1143,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14134,1144,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
14135,1144,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
14136,1144,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14137,1145,TOOL_ACTIVITY_TYPE,Noticeboard,null
14138,1145,TOOL_ACTIVITY_TYPE,Multiple Choice,null
14140,1145,TOOL_ACTIVITY_TYPE,Share Resources,null
14141,1145,TOOL_ACTIVITY_TYPE,Share Resources,null
14142,1145,TOOL_BRANCHING_ACTIVITY_TYPE,Branching,"{2819, 2820}"
14143,1145,TOOL_ACTIVITY_TYPE,Share Resources,null
14145,1145,TOOL_ACTIVITY_TYPE,Copy of Share Resources,null
14146,1145,TOOL_ACTIVITY_TYPE,Forum,null
14147,1145,PARALLEL_ACTIVITY_TYPE,Resources&Forum,"{2821, 2822}"
14148,1145,TOOL_ACTIVITY_TYPE,Noticeboard,null
14149,1145,TOOL_ACTIVITY_TYPE,Voting,null
14150,1145,TOOL_ACTIVITY_TYPE,Image Gallery,null
14151,1145,TOOL_ACTIVITY_TYPE,Submit Files,null
14152,1146,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
14153,1146,TOOL_ACTIVITY_TYPE,Ερωτ. Προτ. Γν.,null
14154,1146,TOOL_ACTIVITY_TYPE,Υλικό Υπολογιστή,null
14155,1146,GROUPING_ACTIVITY_TYPE,Τριάδες,null
14156,1146,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
14157,1146,TOOL_ACTIVITY_TYPE,Υποβολή Εργασίας 1,null
14158,1146,TOOL_ACTIVITY_TYPE,Ανακεφαλαίωση,null
14159,1147,TOOL_ACTIVITY_TYPE,Καλώς ήλθατε!,null
14160,1147,TOOL_ACTIVITY_TYPE,Ας ψηφίσουμε...,null
14161,1147,TOOL_ACTIVITY_TYPE,Αυτοαξιολόγηση,null
14162,1148,TOOL_ACTIVITY_TYPE,"""Η ελληνική σημαία""",null
14163,1148,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14164,1148,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
14165,1148,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
14167,1149,TOOL_ACTIVITY_TYPE,Chat,null
14168,1149,TOOL_ACTIVITY_TYPE,Assessment,null
14169,1149,TOOL_ACTIVITY_TYPE,Forum,null
14170,1149,TOOL_ACTIVITY_TYPE,Noticeboard,null
14171,1149,TOOL_ACTIVITY_TYPE,Spreadsheet,null
14172,1149,TOOL_ACTIVITY_TYPE,Forum,null
14173,1149,TOOL_ACTIVITY_TYPE,Submit Files,null
14166,1149,TOOL_ACTIVITY_TYPE,Noticeboard,null
14174,1149,TOOL_ACTIVITY_TYPE,Multiple Choice,null
14175,1150,TOOL_ACTIVITY_TYPE,Noticeboard,null
14176,1150,TOOL_ACTIVITY_TYPE,Noticeboard,null
14177,1150,TOOL_ACTIVITY_TYPE,Task List,null
14178,1150,TOOL_ACTIVITY_TYPE,Noticeboard,null
14179,1150,GROUPING_ACTIVITY_TYPE,Groups for Branching,null
14180,1150,GROUP_BRANCHING_ACTIVITY_TYPE,Branching,"{2828, 2829}"
14182,1150,TOOL_ACTIVITY_TYPE,Share Resources,null
14183,1150,TOOL_ACTIVITY_TYPE,Share Resources,null
14185,1150,TOOL_ACTIVITY_TYPE,Submit Files,null
14186,1150,TOOL_ACTIVITY_TYPE,Submit Files,null
14187,1150,TOOL_ACTIVITY_TYPE,Chat,null
14188,1150,TOOL_ACTIVITY_TYPE,Data Collection,null
14189,1150,OPTIONS_ACTIVITY_TYPE,Fast Finishers,{2830}
14190,1150,TOOL_ACTIVITY_TYPE,Mindmap,null
14191,1150,TOOL_ACTIVITY_TYPE,Share Resources,null
14192,1150,GROUPING_ACTIVITY_TYPE,Grouping for chat,null
14193,1150,TOOL_ACTIVITY_TYPE,Task List,null
14194,1150,TOOL_ACTIVITY_TYPE,Chat,null
14195,1150,TOOL_ACTIVITY_TYPE,Share Resources,null
14196,1150,TOOL_ACTIVITY_TYPE,Submit Files,null
14197,1151,TOOL_ACTIVITY_TYPE,ECU,null
14198,1151,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
14199,1151,TOOL_ACTIVITY_TYPE,ΜΝΗΜΕΣ,null
14200,1151,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14201,1151,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
14202,1152,TOOL_ACTIVITY_TYPE,Καλώς ήρθατε,null
14203,1152,TOOL_ACTIVITY_TYPE,Ερωτήσεις - Τέλος,null
14204,1152,GROUPING_ACTIVITY_TYPE,Χωρισμός σε ομάδες,null
14205,1152,TOOL_ACTIVITY_TYPE,Δραστηριότητα 1 - Αριθμός επαναλήψεων,null
14206,1152,TOOL_ACTIVITY_TYPE,Δραστηριότητα 2,null
14207,1152,TOOL_ACTIVITY_TYPE,Εισαγωγή στη ΓΙΑ,null
14208,1152,TOOL_ACTIVITY_TYPE,Ανάλυση Παραδείγματος,null
14209,1152,PARALLEL_ACTIVITY_TYPE,Resources&Forum,"{2835, 2836}"
14211,1152,TOOL_ACTIVITY_TYPE,Άσκηση Ομάδα_2,null
14212,1152,TOOL_ACTIVITY_TYPE,Άσκηση Ομάδα_1,null
14213,1152,TOOL_ACTIVITY_TYPE,Συζήτηση - απορίες,null
14215,1152,TOOL_BRANCHING_ACTIVITY_TYPE,Προσαρμοσμένη πρακτική εξάσκηση,"{2833, 2834}"
14216,1152,TOOL_ACTIVITY_TYPE,Ερωτήσεις Πολλαπλής Επιλογής,null
14217,1152,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
14218,1153,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
14219,1153,TOOL_ACTIVITY_TYPE,Αναζήτηση,null
14220,1153,TOOL_ACTIVITY_TYPE,Ερωτ.  και Απαντ.,null
14221,1153,TOOL_ACTIVITY_TYPE,Κουίζ,null
14222,1153,TOOL_ACTIVITY_TYPE,Τέλος,null
14223,1153,TOOL_ACTIVITY_TYPE,video για το Λογισμικό του Η/Υ,null
14224,1154,TOOL_ACTIVITY_TYPE,PRESENT CONTINUOUS,null
14225,1154,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14226,1154,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14227,1154,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
14228,1155,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
14229,1155,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14230,1155,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14231,1156,TOOL_ACTIVITY_TYPE,Noticeboard,null
14232,1156,TOOL_ACTIVITY_TYPE,Noticeboard,null
14233,1156,TOOL_ACTIVITY_TYPE,Noticeboard,null
14234,1156,TOOL_ACTIVITY_TYPE,Q & A,null
14235,1156,TOOL_ACTIVITY_TYPE,Q & A,null
14236,1156,TOOL_ACTIVITY_TYPE,Notebook,null
14237,1157,TOOL_ACTIVITY_TYPE,Εισαγωγή - Στόχοι,null
14238,1157,GROUPING_ACTIVITY_TYPE,Δημιουργία ομάδων,null
14239,1157,TOOL_ACTIVITY_TYPE,Επιλογή αρχηγού ομάδας,null
14240,1157,TOOL_ACTIVITY_TYPE,Εισαγωγή στο θέμα του προβλήματος,null
14241,1157,TOOL_ACTIVITY_TYPE,Παρουσίαση του προβλήματος / πρόβλεψης,null
14242,1157,TOOL_ACTIVITY_TYPE,Σιγουριά της απάντησης,null
14243,1157,TOOL_ACTIVITY_TYPE,Αιτιολόγηση πρόβλεψης,null
14244,1157,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
14245,1157,TOOL_ACTIVITY_TYPE,Συζήτηση,null
14246,1157,TOOL_ACTIVITY_TYPE,Παρατήρηση,null
14247,1157,TOOL_ACTIVITY_TYPE,Εικονικό εργαστήριο,null
14248,1157,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
14249,1157,TOOL_ACTIVITY_TYPE,Άμεση συζήτηση,null
14250,1157,TOOL_ACTIVITY_TYPE,Wiki prezi,null
14251,1157,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
14252,1157,TOOL_ACTIVITY_TYPE,Συζήτηση,null
14253,1157,TOOL_ACTIVITY_TYPE,Γενίκευση προβλήματος,null
14254,1157,TOOL_ACTIVITY_TYPE,Πρόβλεψη 2,null
14255,1157,TOOL_ACTIVITY_TYPE,Είστε σίγουρος;,null
14256,1157,TOOL_ACTIVITY_TYPE,Αιτιολόγηση πρόβλεψης,null
14257,1157,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
14258,1157,TOOL_ACTIVITY_TYPE,Λύση του προβλήματος,null
14259,1157,TOOL_ACTIVITY_TYPE,Wiki voki,null
14260,1157,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
14261,1157,TOOL_ACTIVITY_TYPE,Ανακεφαλαίωση,null
14262,1157,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
14263,1157,TOOL_ACTIVITY_TYPE,Αξιολόγηση μαθήματος,null
14264,1157,FLOATING_ACTIVITY_TYPE,Support Activity,null
14265,1157,TOOL_ACTIVITY_TYPE,Σημειωματάριο,null
14266,1157,TOOL_ACTIVITY_TYPE,Επιπλέον Εκπ. Πόροι,null
14267,1158,TOOL_ACTIVITY_TYPE,Τα βουνά της Ελλάδας,null
14268,1158,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14269,1158,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
14270,1159,TOOL_ACTIVITY_TYPE,ΔΙΑΓΩΝΙΣΜΑ,null
14271,1159,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14272,1159,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14273,1159,TOOL_ACTIVITY_TYPE,Συμπληρωστε τα κενά,null
14274,1159,TOOL_ACTIVITY_TYPE,Αντιστοιχιση,null
14275,1160,TOOL_ACTIVITY_TYPE,Οι τρεις Ιεράρχες,null
14276,1160,TOOL_ACTIVITY_TYPE,Απαντώ στις ερωτήσεις,null
14277,1160,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
14278,1160,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
14279,1161,TOOL_ACTIVITY_TYPE,Search for Song,null
14280,1161,TOOL_ACTIVITY_TYPE,Watch Song Video,null
14281,1161,TOOL_ACTIVITY_TYPE,Read Song Lyrics,null
14282,1161,TOOL_ACTIVITY_TYPE,Dictionary for Lyrics,null
14283,1161,TOOL_ACTIVITY_TYPE,Example,null
14284,1161,TOOL_ACTIVITY_TYPE,Voting,null
14285,1162,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
14286,1162,TOOL_ACTIVITY_TYPE,Τι γνωρίζουμε...,null
14287,1162,TOOL_ACTIVITY_TYPE,Ερωτήσ. κατανόησης,null
14288,1162,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14289,1162,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
14290,1162,TOOL_ACTIVITY_TYPE,Τι καταλάβαμε...,null
14291,1162,TOOL_ACTIVITY_TYPE,Άσκηση εμπέδωσης,null
14292,1162,TOOL_ACTIVITY_TYPE,Αυτοαξιολόγηση,null
14293,1162,TOOL_ACTIVITY_TYPE,Ανάγκη δημιουργίας μεταβλητών,null
14294,1162,TOOL_ACTIVITY_TYPE,Δημιουργία μεταβλητής,null
14295,1162,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14296,1162,TOOL_ACTIVITY_TYPE,Άσκηση εμπέδωσης,null
14297,1162,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
14298,1163,TOOL_ACTIVITY_TYPE,Έναρξη,null
14299,1163,TOOL_ACTIVITY_TYPE,εμπειρία,null
14300,1163,TOOL_ACTIVITY_TYPE,παιχνίδι,null
14301,1163,TOOL_ACTIVITY_TYPE,Πηγές Μελέτης,null
14302,1163,GROUPING_ACTIVITY_TYPE,Τριάδες,null
14303,1163,TOOL_ACTIVITY_TYPE,Συζήτηση σε ομάδες,null
14304,1163,PERMISSION_GATE_ACTIVITY_TYPE,Πύλη,null
14305,1163,TOOL_ACTIVITY_TYPE,Τι μπορώ να κάνω;,null
14306,1163,TOOL_ACTIVITY_TYPE,Είναι αναστρέψιμη;,null
14307,1163,TOOL_ACTIVITY_TYPE,Σύνοψη,null
14308,1163,TOOL_ACTIVITY_TYPE,Βίντεο,null
14309,1163,PERMISSION_GATE_ACTIVITY_TYPE,Πύλη,null
14310,1163,TOOL_ACTIVITY_TYPE,Δραστηριότητα στο σπίτι,null
14311,1164,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
14312,1164,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
14313,1164,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14314,1164,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14315,1164,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
14316,1164,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
14317,1165,TOOL_ACTIVITY_TYPE,Σενάριο,null
14318,1165,TOOL_ACTIVITY_TYPE,Ανάληψη ρόλων,null
14319,1165,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
14320,1165,PERMISSION_GATE_ACTIVITY_TYPE,Permission Gate,null
14321,1165,PERMISSION_GATE_ACTIVITY_TYPE,Permission Gate,null
14322,1165,GROUPING_ACTIVITY_TYPE,ομαδοποίηση,null
14323,1165,GROUP_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{2852, 2853}"
14325,1165,TOOL_ACTIVITY_TYPE,Αναζήτηση πληροφοριών,null
14326,1165,TOOL_ACTIVITY_TYPE,Αναζήτηση πληροφοριών,null
14327,1165,TOOL_ACTIVITY_TYPE,Συζήτηση,null
14329,1165,TOOL_ACTIVITY_TYPE,Συζήτηση,null
14330,1165,TOOL_ACTIVITY_TYPE,Δημιουργία ομαδικής σελίδας,null
14331,1165,TOOL_ACTIVITY_TYPE,Δημιουργία ομαδικής σελίδας,null
14332,1165,GROUPING_ACTIVITY_TYPE,Ομαδοποίηση-υπέρ,null
14333,1165,GROUPING_ACTIVITY_TYPE,Ομαδοποίηση-κατά,null
14334,1165,TOOL_ACTIVITY_TYPE,Ομαδική εργασία-υπέρ,null
14335,1165,TOOL_ACTIVITY_TYPE,Ομαδική εργασία-κατά,null
14336,1165,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
14337,1166,TOOL_ACTIVITY_TYPE,Κεφάλαιο 7,null
14338,1166,TOOL_ACTIVITY_TYPE,Σκοπός - Στόχοι,null
14339,1166,TOOL_ACTIVITY_TYPE,Υλικό Μελέτης - AppInventor,null
14340,1166,TOOL_ACTIVITY_TYPE,Υλικό Μελέτης - if,null
14341,1166,PARALLEL_ACTIVITY_TYPE,Resources&Forum,"{2856, 2855}"
14342,1166,TOOL_ACTIVITY_TYPE,Ανέβασμα αρχείου,null
14343,1166,TOOL_ACTIVITY_TYPE,Ανακεφαλαίωση,null
14344,1166,FLOATING_ACTIVITY_TYPE,Support Activity,null
14345,1166,TOOL_ACTIVITY_TYPE,Σημειώσεις,null
14346,1166,TOOL_ACTIVITY_TYPE,Ερωτήσεις,null
14347,1166,TOOL_ACTIVITY_TYPE,Οδηγίες Δημιουργίας Εφαρμογής,null
14348,1166,TOOL_ACTIVITY_TYPE,Συζήτηση,null
14350,1167,TOOL_ACTIVITY_TYPE,Ανακεφαλαίωση,null
14351,1167,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14352,1167,TOOL_ACTIVITY_TYPE,Θεωρία,null
14353,1167,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
14354,1167,PERMISSION_GATE_ACTIVITY_TYPE,Πύλη,null
14355,1167,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{2859, 2860, 2861}"
14357,1167,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
14358,1167,TOOL_ACTIVITY_TYPE,Επαναληψη 1,null
14359,1167,TOOL_ACTIVITY_TYPE,Επανάληψη 2,null
14361,1167,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
14363,1167,TOOL_ACTIVITY_TYPE,Επανάληψη 2,null
14364,1167,TOOL_ACTIVITY_TYPE,Τελική Αξιολόγηση,null
14349,1167,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
14365,1167,TOOL_ACTIVITY_TYPE,Τελική Αξιολόγηση,null
14366,1167,TOOL_ACTIVITY_TYPE,Τελική Αξιολόγηση,null
14367,1168,TOOL_ACTIVITY_TYPE,Δραστηριοτητα,null
14368,1168,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
14369,1168,TOOL_ACTIVITY_TYPE,Αρχείο Δεδομένων,null
14370,1168,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
14371,1168,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{2864, 2863}"
14373,1168,TOOL_ACTIVITY_TYPE,Σχόλιο,null
14374,1168,TOOL_ACTIVITY_TYPE,Λίστα Εργασιών Kl,null
14375,1168,TOOL_ACTIVITY_TYPE,Λίστα Εργασιών Kk,null
14377,1169,TOOL_ACTIVITY_TYPE,Noticeboard,null
14378,1169,TOOL_ACTIVITY_TYPE,Which is what?,null
14379,1169,TOOL_ACTIVITY_TYPE,Sentences,null
14380,1169,TOOL_ACTIVITY_TYPE,Share Resources,null
14381,1169,PARALLEL_ACTIVITY_TYPE,Nouns,"{2869, 2870}"
14383,1169,GROUP_BRANCHING_ACTIVITY_TYPE,Groups,"{2866, 2867, 2868}"
14384,1169,GROUPING_ACTIVITY_TYPE,Group fun!,null
14385,1169,TOOL_ACTIVITY_TYPE,Share Resources,null
14386,1169,PARALLEL_ACTIVITY_TYPE,Verbs,"{2872, 2871}"
14387,1169,TOOL_ACTIVITY_TYPE,Share Resources,null
14388,1169,PARALLEL_ACTIVITY_TYPE,Adjective ,"{2873, 2874}"
14389,1169,TOOL_ACTIVITY_TYPE,Forum,null
14390,1169,TOOL_ACTIVITY_TYPE,Forum,null
14391,1169,TOOL_ACTIVITY_TYPE,Forum,null
14393,1169,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14394,1169,TOOL_ACTIVITY_TYPE,"Nouns, Verbs & Adjectives",null
14395,1169,TOOL_ACTIVITY_TYPE,Optional,null
14397,1169,OPTIONS_ACTIVITY_TYPE,Optional Activity,{2875}
14398,1169,TOOL_ACTIVITY_TYPE,More fun,null
14399,1169,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14400,1169,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
14401,1170,TOOL_ACTIVITY_TYPE,ΓΕΙΑ ΣΑΣ ΠΑΙΔΙΑ!,null
14402,1170,TOOL_ACTIVITY_TYPE,ΕΡΩΤΗΣΕΙΣ-ΑΠΑΝΤΗΣΕΙΣ,null
14403,1170,TOOL_ACTIVITY_TYPE,ΕΡΩΤΗΣΕΙΣ ΑΥΤΟΑΞΙΟΛΟΓΗΣΗΣ!,null
14404,1171,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
14405,1171,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
14406,1171,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
14407,1171,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
14408,1172,TOOL_ACTIVITY_TYPE,Notebook,null
14409,1172,TOOL_ACTIVITY_TYPE,Mindmap,null
14410,1172,TOOL_ACTIVITY_TYPE,Multiple Choice,null
14411,1172,TOOL_ACTIVITY_TYPE,Forum,null
14412,1172,TOOL_ACTIVITY_TYPE,Chat,null
14413,1172,TOOL_ACTIVITY_TYPE,Chat,null
14414,1172,TOOL_ACTIVITY_TYPE,Notebook,null
14415,1172,TOOL_ACTIVITY_TYPE,Multiple Choice,null
14416,1172,TOOL_ACTIVITY_TYPE,Notebook,null
14417,1172,TOOL_ACTIVITY_TYPE,Notebook,null
14418,1173,TOOL_ACTIVITY_TYPE,Welcome Noticeboard,null
14419,1173,TOOL_ACTIVITY_TYPE,Chat,null
14420,1173,TOOL_ACTIVITY_TYPE,I still call Australia Home Video,null
14421,1173,TOOL_ACTIVITY_TYPE,Changing Cultural Identities,null
14423,1173,TOOL_ACTIVITY_TYPE,Australian Further Understanding Task List,null
14424,1173,TOOL_ACTIVITY_TYPE,Scribe,null
14425,1173,PARALLEL_ACTIVITY_TYPE,Cultural Diversity Discussion,"{2882, 2883}"
14426,1173,TOOL_BRANCHING_ACTIVITY_TYPE,Branching,"{2880, 2881}"
14427,1173,OPTIONS_ACTIVITY_TYPE,Optional Activity,{2884}
14428,1173,TOOL_ACTIVITY_TYPE,Voting,null
14429,1173,TOOL_ACTIVITY_TYPE,Cultural Diversity Definitions Wiki,null
14430,1173,GROUPING_ACTIVITY_TYPE,Culturaly Diverse Groups,null
14431,1173,TOOL_ACTIVITY_TYPE,Cultural Diversity Video,null
14432,1173,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
14433,1173,TOOL_ACTIVITY_TYPE,Chat,null
14434,1173,TOOL_ACTIVITY_TYPE,Australian People Task List,null
14436,1173,TOOL_ACTIVITY_TYPE,Photo Response Notebook,null
14437,1173,TOOL_ACTIVITY_TYPE,Personal Photo Response Notebook,null
14438,1173,TOOL_ACTIVITY_TYPE,Aboriginal Locations Stage 2,null
14439,1173,TOOL_ACTIVITY_TYPE,Aboriginal Locations Stage 1,null
